post_id,image1_name,comments_count,caption,labels
halfbakedharvest_5247243_2870272172619935222_41760_267,2022-06-28_02-25-28_UTC.jpg,267,"Pull Apart Italian Sub Sliders. SO GOOD. Super easy and wow, holy freaking delicious. Cheesy on the inside, golden and toasted outside, with the best roasted red pepper sauce in the middle + garlic butter topping. All the elements of a good Italian style sub layered into cute sliders (: Link in profile.
","Food,Ingredient,Recipe,Staple food,Natural foods,Cuisine,Dish,Calabaza,Baked goods,Produce,"
grantcardone_4290201_3061225907205738402_6377_675,2023-03-18_13-36-27_UTC.jpg,675,"Jeremy Powell is the new Anthony Fauci
","Forehead,Nose,Cheek,Skin,Chin,Hand,Jaw,Ear,Gesture,Finger,"
food52_3599596_3065707722632953593_460_24,2023-03-24_18-01-05_UTC.jpg,24,"Spring is *officially* here, and we want to know your best 🧹Spring Cleaning🧹 tips and tricks! For a chance to be included in a roundup about how to make your living space spick and span, leave all of your genius secrets in the comment section below. 📸: @rockyluten #f52community #f52grams
","Liquid,Bottle,White,Product,Solution,Sleeve,Fluid,Bottle cap,Glass bottle,Gas,"
tahirakashyap_466710_3053739855847556817_3596_40,2023-03-08_05-43-00_UTC_1.jpg,40,"#ZeeZestDigitalCoverStar 

On International Women’s Day 2023, introducing our Digital Cover Star Tahira Kashyap Khurrana! 
 
@tahirakashyap is a force to reckon with. She's bold, unfiltered, unapologetic and has created an identity of her own. Her nuanced writing and empowering women-centric stories make her the perfect fit for our Women’s Day special digital cover.
 
The filmmaker confesses how she didn’t indulge in self-love for the longest time and used to look down upon herself, “For me that was being narcissist, but there’s a huge difference between self-love and narcissism. Self-love is truly constructive, while narcissism is very destructive.”
 
Check out the full cover story, click the link in bio. 

Credits 
Editor: Sumita Bagchi 
Text: Anannya Chatterjee 
Photographer: @kunalgupta91 
Creative Consultant: @mitrajitb 
Team Zee Zest: Sayoni Bhaduri, Shraddha Varma 
BTS Video: @gauravtalekar_official 
Video Editor: Media Edge 
Stylist: Neelangana Vasudev 
Assistant Stylist: @styleby_foram 
Hair: @artistpoonamsolanki 
Makeup: @hinaldattani 
Makeup Assistant: Ali Hussain 
Artist Reputation Management: @kpublicity @bhavikak27 @duggal_shilpi 
Location: @silkroutejourney.in 
Outfit: @falgunishanepeacockindia 

#Coverstory #digitalcover #IWD2023 #womanpower #tahirakashyap #tahirakashyapkhurrana
","Neck,Sleeve,Waist,Thigh,Style,Fashion design,Black hair,Blazer,Fashion model,Long hair,"
etthehiphoppreacher_2196457_3044161315254676282_192_3,2023-02-23_00-32-09_UTC_1.jpg,3,"Motivational speaker @etthehiphoppreacher shares how his mother not disclosing the truth about his biological father led to him being homeless and estranged from his family. Listen to the full episode on @spotifypodcasts!
","Arm,Muscle,Microphone,Sleeve,Gesture,T-shirt,Font,Music artist,Audio equipment,Cap,"
jimkwik_2036288_3058607980314014622_5640_205,2023-03-14_22-55-17_UTC.jpg,205,"Who else thinks our words matter? 🙋⁠
⁠
Your brain is like a supercomputer and your self-talk is the program it will run. 🧠⁠
⁠
So if you tell yourself ‘I am not good at remembering names’, you will not remember the name of the next person you meet because you programmed your computer not to.⁠
⁠
Audit your inner voice and stand guard to the doors of your mind especially to the low opinions of others. ✨⁠
⁠
SAVE, SHARE, and TAG someone who needs this reminder👇⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
#JimKwik #limitless #mindset #mindsetmatters #motivation #successtips #successmindset  #selflovejourney #selfcare #selflove #selftalk⁠
","Grey,Font,Line,Parallel,Electric blue,Circle,Space,Darkness,Engineering,Pattern,"
akanksharedhu_166654_3037888465765860860_-1_14,2023-02-14_08-49-07_UTC_1.jpg,14,"Had the loveliest of times indulging in wellness rituals at @naad_wellness guided by @vasudha.rai where we even got to make our own face masks with natural ingredients, bask in the sun, eat incredibly fresh and nutritious meals and get a fab glow later.
I extended my stay at Naad after that because i wanted some more of that goodness but more on that later :) 
.
.
#RedhuTravels 
#ayurvedalife #ayurvedahealing #wellnessresort #naadwellness #ayurvedaresort #wellnesshotel #RedhuBeauty #travelgram #travelblogger #sonipat #wellnesstravel #indiantravelblogger
","Comfort,Neck,Sleeve,Orange,Fashion design,Thigh,Eyewear,Knee,Waist,Wood,"
tanvikharote_40291_3017063432898013110_650_13,2023-01-16_15-13-30_UTC_1.jpg,13,"🤍✨ Heels- @ladygagashoesshop
","Plant,Hairstyle,Shoulder,Arm,Leg,Dress,One-piece garment,Window,Flowerpot,Human body,"
rohitsharma45_27275050_3003852535992954899_1530577_5884,2022-12-29_09-45-48_UTC.jpg,5884,"Best time of the year ♥️
","Smile,Water,Sky,Cloud,Sunglasses,Blue,Azure,Goggles,Happy,Beard,"
yuvisofficial_16983052_2950782571858271696_145651_262,2022-10-17_04-25-15_UTC.jpg,262,"A deadly bowler, a great match winner and a fierce competitor - here’s wishing the legend jumbo a very Happy Birthday! Lots of love and good wishes always @anil.kumble 🤗❤️
","Smile,Sports uniform,Sleeve,Hat,Gesture,Baseball cap,Cap,T-shirt,Jersey,Goggles,"
shikhardofficial_13316748_2951782446505331239_620943_1091,2022-10-18_13-31-50_UTC_1.jpg,1091,"Pre-Diwali Celebrations With My Bro ❤️ @sureshraina3
","Hairstyle,Kiss,Couch,Comfort,Fashion,Lighting,Interior design,studio couch,Happy,Leisure,"
rohitsharma45_27275050_2990649885690335237_2104152_10051,2022-12-11_04-34-29_UTC.jpg,10051,"Yeh club ka mazza alag hai, @ishankishan23
","Sports uniform,Sports jersey,Jersey,Smile,Sports equipment,Gesture,Player,Soccer,Ball game,Shorts,"
halfbakedharvest_5247243_3065962211809901384_35148_255,2023-03-25_02-26-38_UTC_1.jpg,255,"Sesame Gouda Stuffed Naan with sweet honey. I mean?! We love naan, especially homemade, but cheese stuffed naan? It’s a whole new level of deliciousness. Happy freaking weekend. Lets make some cheesy naan (:

https://www.halfbakedharvest.com/sesame-gouda-stuffed-naan/
","Food,Tableware,Aluminium foil,Ingredient,Recipe,Foil,Roasting,Cuisine,Baked goods,Cooking,"
tanvikharote_40291_2934081624086062449_419_36,2022-09-24_03-23-27_UTC_1.jpg,36,"Glimpse from Virtual Session of @tanvi_kharote26 on Rampwalk and Posing for Miss Cosmos Queen 2022 Semi-finalists. Tanvi is a pageant winner as well as a successful pageant mentor. She runs her academy @confidence_and_crowns under which she has trained various pageant winners. We are glad to associate with you Tanvi!

Co-powered by @theuniversalpageantry 
#misscomosqueen #tanvikharote
","Eyelash,Font,Happy,Waist,Publication,Poster,Fashion design,Strapless dress,Long hair,Jewellery,"
masoomminawala_1355818_3069874749957535401_4928_54,2023-03-30_12-00-09_UTC_1.jpg,54,"Versace baby!

Outfit: @versace @reliancebrandsltd 
Hair: @kimberlyychu 
Shot by: @dinesh_ahuja
","Arm,Leg,Sleeve,Thigh,Fashion design,Blazer,Comfort,Waist,Knee,Electric blue,"
halfbakedharvest_5247243_3041766517465886650_66851_789,2023-02-19_17-14-07_UTC_1.jpg,789,"New York, New York. Feeling pretty lucky to have gotten to spend the last week doing more of what I love, mixing fashion, travel, and food and sharing it ALL with the HBH fam! It’s been a pretty awesome week with some exciting things coming! ❤️ what excites you the most? @caitlinharveyy
","Sleeve,Waist,Eyewear,Thigh,Leather jacket,Blazer,Fashion design,Bag,Black hair,Luggage and bags,"
thethrottlehouse_141577_3032971721581589139_3059_44,2023-02-07_14-00-25_UTC.jpg,44,"NEW VIDEO.

We drive the brand new Accord. And some wild geese make a brief but moody appearance.
","Wheel,Tire,Car,Vehicle,Sky,Vehicle registration plate,Automotive lighting,Grille,Automotive tire,Hood,"
iamjoelbrown_128782_3063798362767377634_883_30,2023-03-22_02-47-27_UTC.jpg,30,"I’ve had a lot of people ask about Gaslighting after I shared a few posts about Narcissism.

So after years of experiencing this and also coaching people through the process of identifying it and healing from it, this is gaslighting in a nutshell…

Gaslighting is when someone often tries to manipulate you and make you doubt your own perception of reality.

The gaslighter tries to control you and make you feel powerless, which can be really confusing and upsetting.

The person who is gaslighting you may have gone through some tough stuff in their own life. 

Maybe they were hurt, neglected or abused when they were younger, and that pain is still with them.

But instead of dealing with it, they take it out on others.

It's not your job to fix their problems, but it might help you understand that they are hurting too. 

That doesn't excuse their behavior, but it might help you feel less angry or ashamed.

You can still protect yourself, set boundaries and find support to heal from the gaslighting.

None of us are perfect and we all slip into a form of gaslighting at some point in our life but when it is not attended to or is a constant go-to tactic in relationship it can be extremely selfish and manipulative.

Remember, you deserve to be treated with respect and kindness. You have the right to trust your own experiences and feelings.

Don't let the gaslighter dim your light or make you feel crazy. You are not alone, and you can heal from this.

Have you experienced gaslighting from someone close to you?

If so what did you do to communicate to the person and/or heal from the after effects of it?
","Font,Electric blue,Circle,Logo,Screenshot,Number,Brand,Rectangle,"
hbomax_3056324_3059879156918206781_7992_181,2023-03-16_17-00-42_UTC_1.jpg,181,"#TheOtherTwo returns with Season 3, premiering May 4 on HBO Max.
","Face,Hair,Hairstyle,Tire,Wheel,Eyewear,Fashion,Temple,Sleeve,Vision care,"
ajinkyarahane_4701882_2926900825497209903_45120_186,2022-09-14_05-36-29_UTC.jpg,186,"💭🏏
","Footwear,Joint,Shoulder,Leg,Muscle,Shorts,Grey,Style,Knee,Elbow,"
santoshishetty_746384_3065392728708695461_6319_48,2023-03-24_07-35-11_UTC_1.jpg,48,"When the puzzle fits 😍🫶🏻✨

For @houseoftuhina shot by @mrinmaiparab ✦
Hair and Makeup @priskhiangte ✦
Wearing @labelankitajain ✦
","Head,Lip,Shoulder,Muscle,Flash photography,Neck,Eyelash,Gesture,Black hair,Chest,"
taramilktea_1371196_3061889387865159869_24675_133,2023-03-19_11-34-40_UTC_1.jpg,133,"Seoul cafe culture 🫶🏻

📍@_victoria_bakery + @cafe_layered + @coffeebronze_official
","Food,Tableware,Cake,Dishware,Ingredient,Recipe,Fruit,Plate,Cuisine,Sugar cake,"
yogeshfitness_123524_2886488571274188638_1192_59,2022-07-20_11-24-33_UTC.jpg,59,"𝐓𝐡𝐞 𝐨𝐧𝐥𝐲 𝐰𝐚𝐲 𝐭𝐨 𝐝𝐨 𝐆𝐫𝐞𝐚𝐭 𝐰𝐨𝐫𝐤 𝐢𝐬 𝐭𝐨 𝐋𝐎𝐕𝐄 𝐰𝐡𝐚𝐭 𝐘𝐎𝐔 𝐃𝐨 ❤️💪
#fitlife #lifegoals #fitnessjourney #stayfocused #keepgoing #staypositive #lifeisgood #fitnessaddict #blessed 
#live #love #laugh 
#teamon_in #proven 
#fitness #coach #bollywood #celebritytrainer #yogeshfitness 💪
","Footwear,Shorts,Thigh,Knee,Sportswear,Cool,Sneakers,Chest,Exercise,Calf,"
anshukayoga_403394_3011911708385095446_10112_110,2023-01-09_12-37-56_UTC_1.jpg,110,"Some journeys in life open a whole new world for you 💙

I was invited by the @isha.foundation and had the privilege to experience and learn their simple but effective way of living. 

I also had the chance to meet and interact with @sadhguru and it was definitely spiritually elevating for my soul and outlook towards life. 

I was definitely overwhelmed mesmerised by the magnanimous AdiYogi statue, the story the light show conveyed, meeting the students @ishahomeschool, meditating at the dhyanalinga, every little thing was just pure joy. 

Shared this experience not only with my mom, the other beautiful souls but also got lucky meeting one of my bestest @jaiswalpragya 🖤

PS: I couldn't have asked for a better beginning to my new year❤️

#Yoga #IshaFoundation #Sadhguru #IshaYogaCenter #YogaPoses #YogaAddict #YogaEveryday #AnshukaYogaWellness #YogaMumbai #AnshukaParwani #AnshukaYoga
","Sky,Cloud,White,Shorts,Temple,Tree,Sculpture,Fawn,Working animal,Leisure,"
iamjoelbrown_128782_3046384157106000214_1455_29,2023-02-26_02-08-32_UTC.jpg,29,"Just like gardens, relationships require consistent care and attention to flourish.

If you neglect them, the weeds of misunderstandings, miscommunications, and mistrust can quickly take hold, and before you know it, the beautiful relationship you once had can become overrun with negativity.

But just as a garden can be restored to its former glory with a little bit of TLC, relationships can be salvaged as well. The key is to recognize the warning signs of neglect and address them before they have a chance to grow.

Nurturing a relationship means actively showing your appreciation and affection for the other person.

And finally, attention is crucial for any relationship to thrive. This means being present in the moment and actively listening when the other person speaks. It means putting aside distractions like phones or work, and really focusing on the person in front of you.

Giving your full attention to your loved ones lets them know that they are valued and respected, and that their thoughts and feelings are important to you.

-

Are you passionate about helping people build better relationships? Do you want to create transformation in the lives of those who are struggling, no matter where they are in the world?

If you answered yes, then you're exactly the kind of person I'm looking for!

As an online relationship coach, you have the unique opportunity to make a real difference in the lives of others. And the best part is, you can do it all from the comfort of your own home.

If you're ready to take your passion to the next level, then join me for 4 months of training to build your confidence as a coach and grow your coaching business.

You'll learn everything you need to know to be a successful online relationship coach.

So if you're ready to make a real impact in the world and help others build better relationships, then DM me the word 'ONLINE COACH' and let's get started!

Don't wait - the world needs more compassionate and skilled relationship coaches like you.
","Gesture,Font,Sleeve,Terrestrial plant,People in nature,Event,Art,Happy,Soil,Screenshot,"
dk00019_2490796_3009714036635007343_599904_529,2023-01-06_11-51-33_UTC.jpg,529,"Adding something else to your feed full of wedding photos 🤪

#FridayFeeling #weddings #wardrobe
","Footwear,Joint,Shoe,Leg,White,Neck,Sleeve,Dress shirt,Beard,Collar,"
mandirabedi_2034192_3006704369938259081_15546_51,2023-01-02_08-11-53_UTC_1.jpg,51,"Just two people who won’t let go a day of training wherever in the 🌎 they’ll be; be it a jungle.💪🏻
","Sky,Cloud,Shoe,People in nature,Leg,Shorts,Plant,Happy,Knee,Thigh,"
tahirakashyap_466710_3020509156250487575_6914_105,2023-01-21_09-19-32_UTC.jpg,105,"Teaming up with the wonderful writer, director, friend and sister Tahira Kashyap Khurrana for an upcoming ""dramedy"" feature!

Looking forward to pushing your wonderfully unique style of storytelling. One with nuanced thoughts and intimate explorations of real human connections. 

Although it’s your birthday, gift toh mujhe mila hai! Happy Birthday Tahira! ❤️
","Forehead,Nose,Hair,Face,Skin,Head,Chin,Eyebrow,Photograph,Mouth,"
eventplanneracademy_33_2297444586158485418_21_0,2020-04-28_17-59-18_UTC.jpg,0,"Lass uns Social Media zu deinem Beruf machen! 🦄 #eventplanneracademy #socialmediamanager
","Purple,Human,Organism,Violet,Font,Line,Magenta,Electric blue,Rectangle,Graphics,"
dk00019_2490796_3067697635505966724_503466_514,2023-03-27_11-54-37_UTC.jpg,514,"It's Time ⌛🏏

@royalchallengersbangalore 

#RCB #IPL2023 #IPL #bengaluru
","Sky,Cloud,Atmosphere,World,Product,Soccer,Sports uniform,Gesture,Player,Fan,"
yasminkarachiwala_1062568_2862623419930039557_3275_85,2022-06-17_13-08-45_UTC.jpg,85,"Sunset state of mind🧡
.
.
.
.
.
.
.

#yasminkarachiwala #bodyimage #visitmaldives #maldives #travelreels #paradiseonearth #travellust #womenwhoexplore #travelbucketlist #maldivesislands #vacationmood #blueocean #travelbloggerlife #fitnessgoals #sunset #sunsetlovers #befitbecauseyoudeserveit  #fatburn #physicaltherapist #hometraining #beaches #vacation #healthybody #healthylife #foryou
","Water,Sky,Cloud,People in nature,Human body,Flash photography,Happy,Gesture,Sunset,People on beach,"
yuvisofficial_16983052_2963296250663554878_344979_563,2022-11-03_10-47-42_UTC_1.jpg,563,"What a majestic view of the Hassan II Mosque 🕌 over hanging the Atlantic Ocean 🌅 #morrocodiaries
","Cloud,Sky,Smile,World,Blue,Standing,Happy,Building,Travel,Tower,"
taramilktea_1371196_3043701162147466606_11175_76,2023-02-22_09-17-54_UTC_1.jpg,76,"Icons only. 🔴 #LVxYayoiKusama @louisvuitton
","Cloud,Sky,Dress,One-piece garment,Tree,Thigh,Waist,Line,Day dress,Pattern,"
mahi7781_40959576_1314385926427917729_838090_1605,2016-08-11_09-17-14_UTC.jpg,1605,"Two cities two events
","World,Light,Black,Crowd,Fan,Leisure,Stadium,Event,City,T-shirt,"
grantcardone_4290201_3047816546774496610_3696_291,2023-02-28_01-34-26_UTC.jpg,291,"Haters hate … the rest of us create!
.
.
@residentdigital
","Smile,Muscle,Font,Guitar accessory,Happy,Advertising,Logo,Event,Automotive tire,Photo caption,"
masoomminawala_1355818_3033605769618108996_14762_87,2023-02-08_11-00-10_UTC_1.jpg,87,"Colour I have been loving lately: 🤍🕊️

Top: @renasci.in 
Pant: @sesaaofficial 
Shoes: @gucci 
Bag: @aspinaloflondon 
Shot by @aviraj

#Sourced
","Neck,Sleeve,Waist,Collar,Blazer,Curtain,Formal wear,Thigh,Fashion design,Knee,"
shreyas41_6992256_2969987755355138255_38784_115,2022-11-12_16-22-32_UTC.jpg,115,"#collab Manage payments from multiple UPI apps with just ONE QR! 🙌🏻

Get the BharatPe QR and accept payments from 150+ UPI apps with zero hidden charges. 

Order on the @bharat.pe app & set up your business for growth and success!
#HaiYakeenBharatPe #BharatPeQR #DigitalPayments
","Sharing,Font,Rectangle,Happy,Illustration,Graphics,Advertising,Conversation,Art,Humour,"
tahirakashyap_466710_2996678576866089562_12155_31,2022-12-19_12-12-25_UTC.jpg,31,"Chandigarh winter embrace me with your warmth pls🧡 #sunkissed #winter
","Hand,Sky,People in nature,Vision care,Flash photography,Eyelash,Orange,Happy,Gesture,Eyewear,"
ajinkyarahane_4701882_3021327300873402813_101738_173,2023-01-22_12-25-00_UTC.jpg,173,"Buddies for life 💛
","Skin,Hand,Arm,Mouth,Leg,Muscle,Happy,Baby,Gesture,Finger,"
hbomax_3056324_3065949126109724523_35552_454,2023-03-25_02-00-38_UTC_1.jpg,454,"Attention students: class is back in session. 

#CloneHigh is streaming this spring on HBO Max.
","Cartoon,Product,World,Organism,Fun,Art,Font,Community,Happy,Sharing,"
shikhardofficial_13316748_3032202136238478661_736742_2371,2023-02-06_12-31-24_UTC.jpg,2371,"It was a great evening with you 🤗 @kichchasudeepa
","Plant,Fun,Social group,Leisure,Event,Dance,Recreation,Happy,Entertainment,Party,"
halfbakedharvest_5247243_2986269265263400579_112425_331474,2022-12-05_03-30-59_UTC.jpg,331474,"GIVEAWAY 🎄Kicking off our holiday giveaways and I couldn’t be more excited. I don’t love receiving gifts, BUT I do love giving them. ’Tis the season. I figured I’d start with the holiday travel set. We are gifting 4 winners each the Apple AirPods Max + a @beis travel set (which includes the large checked roller bag, carry on roller bag + cosmetic pouch set). To enter, tag a friend (or better yet, friends!) in the comments. Giveaway ending. Winners have all be emailed (: Thanks for entering!! Happy Holidays 🎁
","Automotive lighting,Input device,Audio equipment,Gadget,Gas,Automotive design,Serveware,Fedora,Home appliance,Event,"
drwaynedyer_683926_2937335511400822156_12327_196,2022-09-28_15-08-21_UTC.jpg,196,"#waynedyerwednesday 

@powerofpositivity
","Ecoregion,Nature,Natural landscape,Organism,Vegetation,Terrestrial plant,Book,Publication,Font,Biome,"
michaelhyatt_108511_3042567361530664751_151_7,2023-02-20_19-45-27_UTC.jpg,7,"Do you ever feel like your mouth has a mind of its own? Sometimes we just say things out of habit. This is why it’s important to be intentionally aware and trace these thoughts back to their source. ⁠
⁠
Interrogate them, then reimagine how you would state a more positive story.⁠
⁠
Start small. Begin using “get to” rather than “have to,” for instance. This might require some practice and a little persistence. ⁠
⁠
For example, replace “I have to go to work.” with, “I get to go to work.”⁠
⁠
Give it a try and see if you notice the difference it makes in your attitude.⁠
⁠
#mindyourmindset⁠
","Cloud,Atmosphere,World,Organism,Natural landscape,Font,Cumulus,Landscape,Horizon,Science,"
kunalgir_13965_2006371742718594420_2067_26,2019-03-24_03-29-31_UTC.jpg,26,"Congratulations on winning yet another @filmfare award for BEST ACTOR
One may think I’m biased but I know you truly deserve this and more. 
#ranbirkapoor
","Glasses,Vision care,Eyewear,Blue,Beard,Cap,Goggles,Sunglasses,T-shirt,Baseball cap,"
sahilkhan_11415416_3069058704107349650_112538_768,2023-03-29_08-58-49_UTC_1.jpg,768,"With Love From Russia 🇷🇺 Baby
@nowyouknowclothing ❤️🫶🏻🤍 For Worldwide Business Enquiry Distribution Contact +91-852-7788772 ☎️ 
IF YOU DONT KNOW NOW YOU KNOW! #NowYouKnow 
.
.

#NYK #NowYouKnowClothing #ifyoudontknownowyouknow #SahilKhanRussia #luxurylifestyle #fashionstyle #clothingbrand #Russia
","Plant,Hat,Sunglasses,Flooring,Building,Floor,Eyewear,Leisure,Formal wear,Fashion design,"
drwaynedyer_683926_2973001306517534482_14299_118,2022-11-16_20-09-55_UTC.jpg,118,"#waynedyerwednesday ❤️
","Cloud,Atmosphere,Light,World,Sky,Natural landscape,Font,Landscape,Cumulus,Horizon,"
shereenlovebug_333413_2981543833703116248_897_41,2022-11-28_15-02-23_UTC_1.jpg,41,"And just like that.. another journey in the life of this Lovebug 🎬 #DWBH #shotoniphone14promax
","Eyelash,Handwriting,Snapshot,Lipstick,Fashion design,Font,Makeover,Cosmetics,Fashion accessory,Advertising,"
timferriss_1213949_3044753716545573006_853_69,2023-02-23_20-09-09_UTC_1.jpg,69,"Repost from @danielpopper 👇

Final week of Human + Nature!
A big thank you to the talented @francis.artsy.1025 for capturing unforgettable moments throughout the years.
Excited to unveil what's next! #FinalWeek #HumanNature #Photography #NewBeginnings #publicart #artinstallation

📸: @francis.artsy.1025
","Plant,Natural environment,Wood,Branch,Sculpture,Trunk,Grass,Art,Twig,Leisure,"
zomato_809822_3021844902236777615_35548_380,2023-01-23_05-33-25_UTC.jpg,380,"please suggest believable excuses in the comments
","Font,Darkness,Graphics,Brand,Magenta,Logo,Circle,Event,Carmine,"
diipakhosla_1908495_2897420460410045915_18371_92,2022-08-04_13-24-16_UTC_1.jpg,92,"It comes full circle with @vogueindia. 🤎

The first Vogue cover was back in 2021 when @indewild was born (along with my Dua) and we launched in US, UK & Canada. Then for our India launch @vogueindia was again first to break the news with their exclusive story. 🇮🇳🙏🏽

Thank you to the Vogue team for your endless support to the creative Indian & Global Desi community. 

Special s/o to @meghakapoor @mjadhwani & @kamathakanksha for the love & @ridburman for the photography 🤎🥰
","Skin,Hairstyle,Shoulder,Window,Facial expression,Human,Human body,Neck,Happy,Gesture,"
iamjoelbrown_128782_3067942160922797501_656_43,2023-03-27_20-00-27_UTC.jpg,43,"True leadership is not just about business success, but also about guiding others towards a deeper relationship with God.

How do you glorify God?👇🏼
","Font,"
tanvikharote_40291_3041686062946858673_621_15,2023-02-19_14-34-16_UTC_1.jpg,15,"Test shots that get us high🔥❤️‍🔥
Shot By- @sahil_shah_photography
","Head,Shoulder,Active pants,Neck,Human body,Waist,Sleeve,Flash photography,Thigh,yoga pant,"
yuvisofficial_16983052_2990957142196296188_165192_1020,2022-12-11_14-44-57_UTC_1.jpg,1020,"Thank you @shuttlersanjay for articulating the journey of my life so beautifully in your latest book
#GloryBeyondDreams! 

It feels great to be featured alongside fellow Indian athletes who also embody the spirit of never giving up, never surrendering and rising up against all odds! 

I’m confident this book will give courage and confidence to many to pursue their dreams despite their challenges!

@inkfeatherspublishing
","Microphone,Furniture,Table,Public address system,Chair,Interaction,Spokesperson,Event,White-collar worker,Audio equipment,"
shreyas41_6992256_3057630126895967162_661248_1666,2023-03-13_14-32-16_UTC_1.jpg,1666,"Series W 🇮🇳 Onto the WTC final ✌️Gutted to have missed out on the last few days but I’ll return stronger. Thank you for all the messages 🤗
","Sports uniform,Sports jersey,Test cricket,Jersey,Player,Gesture,T-shirt,Fan,Ball game,Stadium,"
vehiclevirgins_490382_2838949967748139585_4380_120,2022-05-15_21-13-50_UTC.jpg,120,"What’s your favorite Mclaren ever made? #mclaren #600lt #f1 #p1
","Vehicle,Car,Automotive lighting,Hood,Motor vehicle,Automotive design,Bumper,Headlamp,Wheel,Automotive exterior,"
hulu_1780852_3064227716076493422_219619_1178,2023-03-22_17-00-30_UTC.jpg,1178,"Suit up, Barney Stinson’s back in the building. Check out the 2 episode mid-season finale of #HowIMetYourFather on Tuesday, March 28. #himyf
","Forehead,Face,Facial expression,Flash photography,Tie,Gesture,Suit,Happy,Fun,Blazer,"
rashwin99_3955334_2951475512423027042_135480_251,2022-10-18_03-22-00_UTC.jpg,251,"Stage is set #t20worldcup
","Polo shirt,Sports uniform,Sports jersey,Jersey,Sleeve,Gesture,Elbow,Flash photography,Player,Wrist,"
dk00019_2490796_2996751200677887023_182092_305,2022-12-19_14-36-43_UTC.jpg,305,"💞
","Flash photography,Black-and-white,Entertainment,Font,Event,Monochrome photography,Darkness,Monochrome,Music,Fun,"
taramilktea_1371196_3063149455898130609_24593_166,2023-03-21_05-18-12_UTC_1.jpg,166,"@CamillaWithLove x Disney has arrived! I've been waiting to see this collection brought to life, and it does not disappoint! Just look at the details of Mickey & Minnie. I can't get enough. ✨🪄 ad
","Sky,One-piece garment,Plant,Water,Tree,People in nature,Dress,Day dress,Waist,Gown,"
iamsteveharveytv_10645894_2910004941994941245_32556_452,2022-08-21_22-07-23_UTC.jpg,452,"My 2 greatest joys @iambrandiharvey @iamkarliraymond 
I love them so ……
Happy birthday weekend ladies ❤️
","Clothing,Smile,Hairstyle,Vision care,Black,Flash photography,Eyewear,Happy,Black-and-white,Style,"
jimkwik_2036288_3049943649622325784_1500_128,2023-03-03_00-00-40_UTC_1.jpg,128,"What was your favorite sport to play when you were a kid?⁠
⁠
I'd love to read your answers.⁠
⁠
Share them below. 👇⁠
⁠
SAVE, SHARE, and TAG a #parent 👇⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
#JimKwik #limitless ##sportsperformance #sports #childhoodmemories #activelifestyle #basketball #tennisplayer #footballgame #brains #sciencefacts ⁠
⁠
————————⁠
📚Reference:⁠
Geneviève Piché, Caroline Fitzpatrick, Linda S. Pagani. Associations Between Extracurricular Activity and Self-Regulation: A Longitudinal Study From 5 to 10 Years of Age. American Journal of Health Promotion, 2015⁠
","Font,Material property,Circle,Document,Number,"
shikhatalsania_125202_3062627884228709114_-1_2,2023-03-20_12-01-55_UTC_1.jpg,2,"@shikhatalsania 

Saree - @gulabobyabusandeep 
Jewellry - @abhilasha_pret_jewelry 
Styling - @who_wore_what_when
Fashion Team - @chaitanya_fashion_ @d.shubham_j @rju.ne 
Photography- @chandrahas_prabhu 

#vocalforlocal #womenswear #womenstyle #womensfashion #bollywood #womensweardaily #instafashion #instastyle #fashionwear #beauty #whoworewhatwhen #bollywoodcelebrity #celebrityspotting #celebritystyle #celebritystylist #stylediary #styleblogger #fashiondesign #ShikhaTalsania #bollywoodfashion #bollywoodstyle #bollywoodcelebrites #bollywoodceleb #moviepromotion #whoworewhatwhen #filmpromotions
","Hairstyle,Arm,Shoulder,Neck,Sleeve,Waist,Cool,Fashion design,Magenta,Beauty,"
eventplanneracademy_33_2277745789932070902_13_0,2020-04-01_13-41-19_UTC.jpg,0,"Suchst du nach einer Ausbildung zum Eventspezialisten, Barkeeper oder Social Media Manager? Wir bieten dir eine professionelle Ausbildung mit erfahrenen Dozenten. Melde dich jetzt für unsere Kurse im September 2020 an!
","World,Purple,Fireworks,Entertainment,Font,Violet,Music,Performing arts,Magenta,Electric blue,"
shikhardofficial_13316748_3015605221339252478_256396_526,2023-01-14_14-56-17_UTC_1.jpg,526,"Took my mum out for lunch after ages, felt so happy to see her enjoying the meal. There is always blessings, just need an eye to see it in every situation🤗❤️ #MumsDayOut
","Furniture,Table,Couch,Comfort,Lighting,Interior design,Laptop,Tints and shades,Eyewear,Lamp,"
sahilkhan_11415416_3059059517915888353_143079_1017,2023-03-15_13-52-13_UTC.jpg,1017,"After 300 Cr Ki Company @myfitness Banne Ke Bad 😉 Ek Aur Bohut Badi News Anne Wali Hai ❤️ Ek India Ka Super Star @myfitness Join Karne Wala Hai…. 💥 YAD HAI AAJ SE KICH SAAL PEHLY HUMNE KITNI CHOTI SE START KI THI?? AAJ #history Banadiya 👏🏻👏🏻 #OneLife #myfitness
","Grille,Vehicle,Car,Automotive lighting,Vision care,Motor vehicle,Sunglasses,Automotive tire,White,Hood,"
